run,model,data_variant,accuracy,precision,recall,f1
86,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
86,SVC,noisy,1.0,1.0,1.0,1.0
86,KNN,noisy,1.0,1.0,1.0,1.0
86,GaussianNB,noisy,1.0,1.0,1.0,1.0
86,DecisionTree,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
86,RandomForest,noisy,1.0,1.0,1.0,1.0
86,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
87,LogisticRegression,noisy,1.0,1.0,1.0,1.0
87,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
87,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
87,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
87,DecisionTree,noisy,0.9259259259259259,0.9387254901960785,0.9185185185185185,0.9253968253968253
87,RandomForest,noisy,1.0,1.0,1.0,1.0
87,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
88,LogisticRegression,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
88,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
88,KNN,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
88,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
88,DecisionTree,noisy,0.9074074074074074,0.912878787878788,0.9126984126984127,0.9112719356309666
88,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
88,SASKC,noisy,0.9259259259259259,0.9315476190476191,0.9365079365079364,0.9285185668886857
89,LogisticRegression,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
89,SVC,noisy,0.9259259259259259,0.9327122153209109,0.9211640211640212,0.9256904015524704
89,KNN,noisy,0.9444444444444444,0.9435672514619883,0.9460317460317459,0.9443785248663298
89,GaussianNB,noisy,0.9444444444444444,0.9488636363636364,0.947089947089947,0.9463836547372138
89,DecisionTree,noisy,0.9074074074074074,0.9153297682709448,0.9126984126984127,0.9101039464411557
89,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
89,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
90,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
90,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
90,KNN,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
90,GaussianNB,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
90,DecisionTree,noisy,0.9259259259259259,0.9356884057971014,0.9285714285714285,0.9286412512218964
90,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
90,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
91,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
91,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
91,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
91,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
91,DecisionTree,noisy,0.9259259259259259,0.92781279178338,0.9312169312169312,0.9289298515104966
91,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
91,SASKC,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
92,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
92,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
92,KNN,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
92,GaussianNB,noisy,1.0,1.0,1.0,1.0
92,DecisionTree,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
92,RandomForest,noisy,1.0,1.0,1.0,1.0
92,SASKC,noisy,0.9444444444444444,0.9435672514619883,0.9460317460317459,0.9443785248663298
93,LogisticRegression,noisy,1.0,1.0,1.0,1.0
93,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
93,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
93,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
93,DecisionTree,noisy,0.9074074074074074,0.9140350877192982,0.9153439153439153,0.9143045484508899
93,RandomForest,noisy,1.0,1.0,1.0,1.0
93,SASKC,noisy,0.9444444444444444,0.9435672514619883,0.9460317460317459,0.9443785248663298
94,LogisticRegression,noisy,1.0,1.0,1.0,1.0
94,SVC,noisy,1.0,1.0,1.0,1.0
94,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
94,GaussianNB,noisy,1.0,1.0,1.0,1.0
94,DecisionTree,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
94,RandomForest,noisy,1.0,1.0,1.0,1.0
94,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
95,LogisticRegression,noisy,0.9444444444444444,0.9439814814814814,0.9497354497354498,0.9463385494069995
95,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
95,KNN,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
95,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
95,DecisionTree,noisy,0.9074074074074074,0.9182539682539682,0.9052910052910054,0.9093567251461989
95,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
95,SASKC,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
96,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
96,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
96,DecisionTree,noisy,0.9259259259259259,0.9342995169082124,0.9248677248677248,0.9278669043374924
96,RandomForest,noisy,1.0,1.0,1.0,1.0
96,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
97,LogisticRegression,noisy,1.0,1.0,1.0,1.0
97,SVC,noisy,1.0,1.0,1.0,1.0
97,KNN,noisy,1.0,1.0,1.0,1.0
97,GaussianNB,noisy,1.0,1.0,1.0,1.0
97,DecisionTree,noisy,0.8333333333333334,0.8452380952380952,0.8264550264550264,0.833265720081136
97,RandomForest,noisy,1.0,1.0,1.0,1.0
97,SASKC,noisy,1.0,1.0,1.0,1.0
98,LogisticRegression,noisy,0.9629629629629629,0.9656084656084656,0.9656084656084656,0.9656084656084656
98,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
98,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
98,GaussianNB,noisy,1.0,1.0,1.0,1.0
98,DecisionTree,noisy,0.8333333333333334,0.8500182681768359,0.8417989417989418,0.8384312336771281
98,RandomForest,noisy,1.0,1.0,1.0,1.0
98,SASKC,noisy,0.9259259259259259,0.9348370927318296,0.9301587301587301,0.9295313881520779
99,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
99,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
99,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
99,GaussianNB,noisy,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
99,DecisionTree,noisy,0.9259259259259259,0.9466666666666667,0.9222222222222222,0.9292172095770296
99,RandomForest,noisy,1.0,1.0,1.0,1.0
99,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
